Time	FHx	FHy	FHz	LEx	LEy	LEz	MEx	MEy	MEz	HFx	HFy	HFz	TTx	TTy	TTz	LMx	LMy	LMz	MMx	MMy	MMz	CAx	CAy	CAz	FMx	FMy	FMz	VMx	VMy	VMz	Fx	Fy	Fz	COPx	COPy	COPz	My
0.94	1077.08044	833.85101	-373.57996	1239.41833	493.88568	-155.26297	1072.87683	473.92853	-313.47546	1223.73608	431.90298	-156.07184	1285.14844	418.87292	-192.44321	1077.16431	117.644	-205.62167	1128.19849	123.08408	-276.87338	1035.71216	103.49844	-261.88745	1222.85767	47.81081	-212.67711	1174.92517	54.76537	-159.49301	0	0	0	300	0	-203	0
0.947	1084.40112	833.04462	-372.97629	1250.15942	494.03964	-155.04648	1076.24329	473.63821	-313.12659	1236.00891	431.33594	-155.772	1297.64941	420.24234	-192.25497	1102.31592	111.00291	-204.08496	1153.17139	118.20974	-275.35425	1061.49304	95.08543	-260.36819	1251.05139	47.19074	-210.34602	1202.54395	52.45219	-157.52393	0	0	0	300	0	-203	0
0.953	1091.72473	832.16504	-372.35281	1260.58813	493.98376	-154.79953	1079.63037	473.3624	-312.76199	1248.04822	430.61624	-155.43294	1309.81848	421.46469	-192.06876	1127.69971	104.66801	-202.40704	1178.22717	113.65402	-273.73724	1087.51721	87.06425	-258.6546	1279.19849	46.90018	-208.09846	1230.22925	50.41477	-155.56862	0	0	0	300	0	-203	0
0.96	1099.05579	831.21814	-371.71356	1270.71472	493.72089	-154.52576	1083.04578	473.10034	-312.38501	1259.86938	429.75613	-155.05835	1321.66504	422.53781	-191.89166	1153.2688	98.70399	-200.59003	1203.30701	109.46545	-272.02576	1113.72241	79.496	-256.74667	1307.24951	46.97386	-205.95807	1257.94434	48.70443	-153.63446	0	0	0	300	0	-203	0
0.967	1106.40039	830.20917	-371.06134	1280.55127	493.25729	-154.23001	1086.50049	472.8522	-311.99942	1271.48633	428.77225	-154.65274	1333.2002	423.4621	-191.72879	1178.97095	93.17086	-198.63753	1228.34851	105.68657	-270.22525	1140.04187	72.43323	-254.64595	1335.15051	47.44421	-203.94977	1285.64844	47.37019	-151.73135	0	0	0	300	0	-203	0
0.973	1113.76953	829.1438	-370.39761	1290.11218	492.60239	-153.91745	1090.00684	472.6192	-311.60901	1282.91113	427.68481	-154.2209	1344.43665	424.241	-191.58276	1204.74622	88.12224	-196.55446	1253.28577	102.353	-268.34308	1166.40479	65.91859	-252.35492	1362.84302	48.34112	-202.09732	1313.29614	46.45665	-149.87239	0	0	0	300	0	-203	0
0.98	1121.17761	828.0285	-369.72305	1299.41321	491.76831	-153.59271	1093.5791	472.40381	-311.21722	1294.15308	426.51642	-153.76761	1355.38757	424.88098	-191.45435	1230.52856	83.60317	-194.34717	1278.05054	99.49249	-266.38837	1192.73584	59.98431	-249.87703	1390.26428	49.69073	-200.42223	1340.83765	46.00157	-148.07397	0	0	0	300	0	-203	0
0.987	1128.63953	826.87061	-369.03778	1308.47107	490.76932	-153.25937	1097.23181	472.20914	-310.82675	1305.21814	425.29059	-153.29735	1366.06726	425.39175	-191.3443	1256.24634	79.64809	-192.02402	1302.57251	97.12393	-264.37158	1218.95654	54.65179	-247.2182	1417.34692	51.51324	-198.94412	1368.21875	46.0331	-146.35551	0	0	0	300	0	-203	0
0.993	1136.16699	825.67694	-368.341	1317.30371	489.62103	-152.91968	1100.9812	472.03848	-310.43951	1316.10913	424.03012	-152.81424	1376.49133	425.78595	-191.25461	1281.82227	76.27942	-189.59618	1326.7804	95.2565	-262.30429	1244.98706	49.93162	-244.38867	1444.0188	53.8199	-197.68004	1395.37903	46.56725	-144.73857	0	0	0	300	0	-203	0
1	1143.76819	824.45447	-367.63254	1325.92957	488.33972	-152.57446	1104.84375	471.89459	-310.05594	1326.82751	422.75571	-152.32175	1386.67676	426.0784	-191.18834	1307.17505	73.50645	-187.07854	1350.60327	93.88918	-260.19904	1270.74597	45.82357	-241.40442	1470.20313	56.61016	-196.64265	1422.25208	47.60653	-143.24487	0	0	0	300	0	-203	0
1.007	1151.448	823.2099	-366.91235	1334.36792	486.94189	-152.22314	1108.83618	471.77856	-309.67419	1337.37439	421.48483	-151.82256	1396.64111	426.28522	-191.14874	1332.21948	71.32447	-184.49023	1373.97205	93.01045	-258.06958	1296.15198	42.31686	-238.2879	1495.82068	59.86966	-195.83853	1448.76294	49.13967	-141.8941	0	0	0	300	0	-203	0
1.013	1159.20764	821.95001	-366.18216	1342.63928	485.44415	-151.86401	1112.97522	471.68918	-309.29083	1347.75134	420.2312	-151.31824	1406.40149	426.42252	-191.13882	1356.86719	69.71468	-181.85454	1396.82031	92.59815	-255.93091	1321.12402	39.39039	-235.06834	1520.79114	63.56938	-195.26709	1474.82874	51.14173	-140.70197	0	0	0	300	0	-203	0
1.02	1167.04688	820.68158	-365.4447	1350.76611	483.86328	-151.49416	1117.27747	471.6221	-308.90213	1357.96021	419.00403	-150.80905	1415.974	426.505	-191.16068	1381.02808	68.64466	-179.19843	1419.08472	92.61963	-253.7991	1345.58179	37.01306	-231.78145	1545.03638	67.6657	-194.9198	1500.35938	53.57423	-139.6788	0	0	0	300	0	-203	0
1.027	1174.96326	819.41138	-364.70383	1358.77295	482.21664	-151.10956	1121.75928	471.56955	-308.5058	1368.00305	417.80814	-150.29395	1425.37292	426.5444	-191.21356	1404.6123	68.06925	-176.55197	1440.70569	93.03229	-251.69128	1369.44568	35.14398	-228.46866	1568.48145	72.1006	-194.77975	1525.25928	56.38568	-138.82886	0	0	0	300	0	-203	0
1.033	1182.95361	818.14551	-363.96448	1366.68726	480.52261	-150.70532	1126.43518	471.52069	-308.10242	1377.88342	416.64395	-149.77075	1434.61316	426.54849	-191.29089	1427.52905	67.93149	-173.94748	1461.62646	93.78437	-249.6256	1392.63721	33.73286	-225.17587	1591.05701	76.80217	-194.82228	1549.42969	59.51252	-138.15021	0	0	0	300	0	-203	0
1.04	1191.0155	816.88953	-363.23083	1374.53967	478.8006	-150.27646	1131.31677	471.46277	-307.69684	1387.60522	415.50842	-149.23654	1443.71191	426.52051	-191.37909	1449.68896	68.16385	-171.41797	1481.79272	94.81554	-247.62094	1415.07739	32.72058	-221.95151	1612.69946	81.68492	-195.01665	1572.77039	62.87981	-137.63516	0	0	0	300	0	-203	0
1.047	1199.14709	815.64874	-362.50659	1382.3634	477.07098	-149.81848	1136.4126	471.38275	-307.29858	1397.17419	414.39584	-148.688	1452.68921	426.45911	-191.4592	1471.00317	68.68965	-168.99544	1501.15198	96.05733	-245.69653	1436.68579	32.04009	-218.84433	1633.35083	86.65028	-195.32849	1595.18152	66.40176	-137.27075	0	0	0	300	0	-203	0
1.053	1207.34912	814.42749	-361.79361	1390.19458	475.35468	-149.32823	1141.72754	471.26938	-306.92023	1406.60059	413.29922	-148.12196	1461.56946	426.35928	-191.50998	1491.38428	69.42462	-166.70914	1519.65198	97.43355	-243.87099	1457.37927	31.61799	-215.90041	1652.95813	91.58698	-195.72195	1616.56506	69.98209	-137.03946	0	0	0	300	0	-203	0
1.06	1215.62366	813.22949	-361.09222	1398.07214	473.67249	-148.80386	1147.26282	471.11478	-306.57419	1415.90112	412.21228	-147.53554	1470.38184	426.21323	-191.51085	1510.74658	70.27905	-164.5842	1537.24084	98.86104	-242.16153	1477.07129	31.37715	-213.16034	1671.474	96.37207	-196.16196	1636.82739	73.51443	-136.91989	0	0	0	300	0	-203	0
1.067	1223.97607	812.05737	-360.40073	1406.03735	472.04446	-148.24487	1153.01636	470.91483	-306.27051	1425.10168	411.13074	-146.92642	1479.16101	426.01126	-191.44489	1529.01025	71.1606	-162.64049	1553.86694	100.25083	-240.58304	1495.67297	31.24013	-210.65623	1688.85693	100.87271	-196.61612	1655.88159	76.88381	-136.88808	0	0	0	300	0	-203	0
1.073	1232.41321	810.91272	-359.71472	1414.13342	470.48947	-147.65182	1158.98499	470.66864	-306.01581	1434.23669	410.05356	-146.29312	1487.9447	425.74225	-191.30081	1546.10156	71.97771	-160.89166	1569.48132	101.51059	-239.14757	1513.0957	31.13315	-208.40924	1705.07324	104.9494	-197.05652	1673.65027	79.96886	-136.91875	0	0	0	300	0	-203	0
1.08	1240.94336	809.79596	-359.02747	1422.40405	469.0246	-147.02625	1165.16467	470.37769	-305.81323	1443.34766	408.983	-145.63522	1496.77148	425.39441	-191.07391	1561.9585	72.64361	-159.34505	1584.04041	102.54865	-237.86386	1529.2561	30.99067	-206.4288	1720.09851	108.46088	-197.46049	1690.06995	82.64538	-136.98688	0	0	0	300	0	-203	0
1.087	1249.57556	808.70563	-358.32932	1430.89148	467.66449	-146.37029	1171.55237	470.04565	-305.66226	1452.47986	407.92401	-144.95334	1505.67773	424.95651	-190.76584	1576.53247	73.08109	-158.00214	1597.5105	103.27994	-236.73729	1544.08081	30.76036	-204.71394	1733.92029	111.27112	-197.81075	1705.09473	84.791	-137.06883	0	0	0	300	0	-203	0
1.093	1258.31921	807.63947	-357.60785	1439.6333	466.42072	-145.6864	1178.146	469.67783	-305.5592	1461.67712	406.88333	-144.24902	1514.69312	424.41922	-190.38333	1589.79419	73.22762	-156.85963	1609.87219	103.6329	-235.76982	1557.51245	30.40786	-203.25572	1746.54114	113.25728	-198.09415	1718.69934	86.29154	-137.14322	0	0	0	300	0	-203	0
1.1	1267.18286	806.5946	-356.84888	1448.65845	465.30087	-144.97699	1184.94568	469.28036	-305.4978	1470.97559	405.86792	-143.52441	1523.83813	423.77643	-189.93634	1601.7356	73.04038	-155.9108	1621.12415	103.55621	-234.96022	1569.5155	29.92057	-202.03996	1757.98083	114.31821	-198.29976	1730.88245	87.04903	-137.19125	0	0	0	300	0	-203	0
1.107	1276.17505	805.56873	-356.03784	1457.98108	464.30801	-144.24397	1191.95532	468.85886	-305.47009	1480.39771	404.88422	-142.7816	1533.12048	423.02664	-189.43513	1612.37402	72.50014	-155.14679	1631.28613	103.02461	-234.30446	1580.08264	29.30955	-201.04985	1768.2782	114.38251	-198.41693	1741.66772	86.9906	-137.19695	0	0	0	300	0	-203	0
1.113	1285.3031	804.56061	-355.16119	1467.59619	463.4411	-143.4881	1199.18384	468.41693	-305.46744	1489.94824	403.93762	-142.02217	1542.5354	422.17398	-188.88737	1621.75269	71.61399	-154.55765	1640.40002	102.04235	-233.7963	1589.23804	28.60923	-200.2681	1777.49158	113.41573	-198.43527	1751.10388	86.07668	-137.14674	0	0	0	300	0	-203	0
1.12	1294.57202	803.57043	-354.20645	1477.47681	462.69672	-142.70853	1206.646	467.95502	-305.48102	1499.61316	403.03375	-141.24657	1552.06543	421.22949	-188.29633	1629.9397	70.41637	-154.13281	1648.52966	100.64359	-233.4277	1597.0387	27.87459	-199.67838	1785.69714	111.42487	-198.3454	1759.26355	84.30678	-137.02882	0	0	0	300	0	-203	0
1.127	1303.98462	802.59979	-353.16272	1487.57483	462.07166	-141.90276	1214.3623	467.47018	-305.50204	1509.36133	402.18048	-140.45401	1561.68384	420.21249	-187.66043	1637.02441	68.9678	-153.86136	1655.75793	98.88981	-233.1891	1603.5741	27.17576	-199.26642	1792.98474	108.45825	-198.1394	1766.2395	81.72159	-136.83195	0	0	0	300	0	-203	0
1.133	1313.54053	801.65234	-352.02121	1497.82703	461.56653	-141.06711	1222.35864	466.9567	-305.52213	1519.15002	401.3902	-139.64313	1571.35815	419.15216	-186.97444	1643.11401	67.35129	-153.73193	1662.18323	96.86526	-233.06982	1608.96118	26.5898	-199.0204	1799.45508	104.60153	-197.8102	1772.14063	78.40121	-136.54419	0	0	0	300	0	-203	0
1.14	1323.23621	800.73456	-350.7771	1508.16284	461.18875	-140.19751	1230.66431	466.40714	-305.53397	1528.93274	400.68204	-138.8125	1581.05432	418.08832	-186.23199	1648.32544	65.66565	-153.73203	1667.91309	94.67047	-233.05847	1613.3396	26.18928	-198.93076	1805.2135	99.97209	-197.35165	1777.08594	74.46046	-136.15198	0	0	0	300	0	-203	0
1.147	1333.06482	799.85571	-349.43039	1518.51367	460.95395	-139.29041	1239.31055	465.81345	-305.53287	1538.66699	400.08374	-137.96036	1590.7406	417.07053	-185.42899	1652.7793	64.01607	-153.84648	1673.05591	92.41354	-233.1425	1616.86365	26.02933	-198.98868	1810.36169	94.71384	-196.76016	1781.19849	70.0432	-135.6405	0	0	0	300	0	-203	0
1.153	1343.0155	799.02747	-347.98584	1528.82141	460.8855	-138.34367	1248.32715	465.16837	-305.51721	1548.32166	399.63126	-137.08466	1600.39209	416.15402	-184.56754	1656.59009	62.50203	-154.05583	1677.71057	90.19933	-233.30679	1619.68958	26.13754	-199.1821	1814.98657	88.99251	-196.03766	1784.59827	65.31586	-134.99557	0	0	0	300	0	-203	0
1.16	1353.07312	798.26215	-346.45166	1539.04614	461.01099	-137.35686	1257.73926	464.46689	-305.4881	1557.88318	399.36444	-136.18381	1609.99243	415.39273	-183.65846	1659.85767	61.20357	-154.33667	1681.9541	88.11635	-233.53307	1621.96143	26.51095	-199.49158	1819.15015	82.98746	-195.19463	1787.39539	60.45659	-134.20728	0	0	0	300	0	-203	0
1.167	1363.22021	797.57141	-344.83942	1549.17102	461.35629	-136.33109	1267.56274	463.70734	-305.44879	1567.3573	399.31998	-135.25766	1619.53333	414.83133	-182.72168	1662.65967	60.16846	-154.66629	1685.83472	86.22478	-233.80197	1623.79968	27.12055	-199.89052	1822.88513	76.87413	-194.25186	1789.68518	55.63465	-133.27374	0	0	0	300	0	-203	0
1.173	1373.43811	796.96442	-343.16174	1559.20337	461.93823	-135.26874	1277.80029	462.8916	-305.40405	1576.76514	399.52292	-134.30766	1629.01245	414.49844	-181.78217	1665.05273	59.40672	-155.02887	1689.37378	84.55156	-234.0961	1625.2981	27.92104	-200.34921	1826.20544	70.79948	-193.2397	1791.54883	50.98378	-132.20261	0	0	0	300	0	-203	0
1.18	1383.70789	796.4455	-341.43112	1569.16907	462.75836	-134.17368	1288.43689	462.02512	-305.35934	1586.13342	399.97849	-133.33636	1638.43042	414.40161	-180.86295	1667.07837	58.89674	-155.41687	1692.58228	83.09476	-234.40205	1626.52942	28.86233	-200.83905	1829.12598	64.86367	-192.19275	1793.05786	46.58308	-131.0094	0	0	0	300	0	-203	0
1.187	1394.01135	796.01184	-339.65869	1579.10229	463.79962	-133.05138	1299.43628	461.11612	-305.31937	1595.48584	400.668	-132.34698	1647.79053	414.52505	-179.97821	1668.77832	58.59853	-155.82703	1695.48108	81.8319	-234.71094	1627.55359	29.89868	-201.33609	1831.68176	59.11671	-191.14145	1794.28125	42.45495	-129.7135	0	0	0	300	0	-203	0
1.193	1404.33264	795.65271	-337.85336	1589.03198	465.02597	-131.9086	1310.73828	460.17465	-305.28671	1604.83716	401.5502	-131.34335	1657.09949	414.83139	-179.13057	1670.2085	58.46417	-156.2561	1698.11536	80.72671	-235.01794	1628.42468	30.99358	-201.82462	1833.93469	53.56345	-190.10484	1795.29004	38.57539	-128.33502	0	0	0	300	0	-203	0
1.2	1414.65991	795.34918	-336.02414	1598.97278	466.38501	-130.75266	1322.25952	459.21149	-305.26117	1614.19287	402.56766	-130.32982	1666.36926	415.26703	-178.31271	1671.44531	58.44176	-156.69913	1700.55725	79.73289	-235.32173	1629.19531	32.12069	-202.2991	1835.9718	48.16864	-189.08801	1796.15759	34.88524	-126.89622	0	0	0	300	0	-203	0
1.207	1424.98511	795.07605	-334.18027	1608.92407	467.81305	-129.59041	1333.89587	458.23749	-305.23987	1623.55188	403.65421	-129.31117	1675.61731	415.76913	-177.51105	1672.58154	58.47629	-157.14957	1702.89819	78.79684	-235.62329	1629.91614	33.26171	-202.76375	1837.89697	42.86331	-188.08435	1796.95593	31.29815	-125.42467	0	0	0	300	0	-203	0
