Time,COG_X,COG_Y,COG_Z,R.Ankle_X,R.Ankle_Y,R.Ankle_Z,L.Ankle_X,L.Ankle_Y,L.Ankle_Z
11.2,0.225376,0.949065,-0.00475,0.150485,0.070773,0.114936,0.16095,0.068272,-0.113249
11.21,0.225373,0.949065,-0.004736,0.15048,0.070773,0.114938,0.16095,0.068274,-0.113249
11.22,0.225368,0.949066,-0.004722,0.150476,0.070772,0.11494,0.160949,0.068276,-0.113248
11.23,0.225364,0.949066,-0.004708,0.150473,0.070771,0.114942,0.160947,0.068278,-0.113246
11.24,0.225359,0.949065,-0.004694,0.15047,0.070769,0.114944,0.160945,0.068279,-0.113245
11.25,0.225353,0.949063,-0.00468,0.150469,0.070768,0.114947,0.160944,0.06828,-0.113243
11.26,0.225346,0.949061,-0.004663,0.150469,0.070767,0.114949,0.160942,0.06828,-0.113241
11.27,0.225338,0.949059,-0.004644,0.150469,0.070765,0.114952,0.160942,0.06828,-0.11324
11.28,0.225329,0.949057,-0.004625,0.150469,0.070764,0.114953,0.160941,0.06828,-0.11324
11.29,0.22532,0.949057,-0.004607,0.150468,0.070763,0.114953,0.16094,0.068281,-0.11324
11.3,0.225311,0.949059,-0.004593,0.150467,0.070761,0.114952,0.160939,0.068283,-0.11324
11.31,0.225303,0.949065,-0.004584,0.150464,0.07076,0.114951,0.160938,0.068286,-0.113239
11.32,0.225297,0.949074,-0.004579,0.150459,0.070759,0.114951,0.160936,0.068288,-0.113237
11.33,0.225291,0.949085,-0.004577,0.150455,0.07076,0.114953,0.160934,0.068291,-0.113235
11.34,0.225284,0.949096,-0.004574,0.150451,0.070762,0.114957,0.160932,0.068294,-0.113232
11.35,0.225275,0.949105,-0.004566,0.150449,0.070764,0.114962,0.16093,0.068297,-0.113229
11.36,0.225263,0.94911,-0.00455,0.150449,0.070767,0.114969,0.160929,0.068299,-0.113226
11.37,0.225248,0.949112,-0.004526,0.15045,0.070768,0.114976,0.16093,0.0683,-0.113223
11.38,0.225231,0.94911,-0.004495,0.150452,0.070769,0.114983,0.160931,0.068301,-0.11322
11.39,0.225213,0.949107,-0.004459,0.150453,0.070767,0.114989,0.160934,0.068301,-0.113218
11.4,0.225194,0.949103,-0.004423,0.150453,0.070765,0.114994,0.160936,0.0683,-0.113215
11.41,0.225176,0.949101,-0.00439,0.150451,0.070762,0.114998,0.160937,0.0683,-0.113213
11.42,0.225158,0.9491,-0.004362,0.150447,0.07076,0.115002,0.160938,0.068299,-0.113212
11.43,0.22514,0.949099,-0.004337,0.150442,0.070757,0.115006,0.160938,0.068299,-0.113211
11.44,0.225119,0.949099,-0.004316,0.150438,0.070755,0.11501,0.160938,0.0683,-0.11321
11.45,0.225097,0.949098,-0.004295,0.150435,0.070754,0.115014,0.160937,0.068301,-0.11321
11.46,0.225071,0.949097,-0.004275,0.150434,0.070752,0.115018,0.160935,0.068304,-0.11321
11.47,0.225045,0.949096,-0.004258,0.150434,0.070751,0.115023,0.160934,0.068306,-0.11321
11.48,0.22502,0.949097,-0.004247,0.150436,0.070749,0.115028,0.160933,0.068309,-0.113209
11.49,0.224997,0.949102,-0.004243,0.150437,0.070746,0.115031,0.160931,0.068311,-0.113207
11.5,0.224976,0.949108,-0.004245,0.150437,0.070743,0.115033,0.16093,0.068312,-0.113204
11.51,0.224957,0.949116,-0.004248,0.150436,0.07074,0.115034,0.160929,0.068312,-0.1132
11.52,0.224938,0.949123,-0.004246,0.150436,0.070736,0.115034,0.160929,0.068312,-0.113196
11.53,0.224916,0.949128,-0.004236,0.150435,0.070733,0.115033,0.16093,0.068312,-0.113193
11.54,0.224892,0.949131,-0.00422,0.150437,0.07073,0.115034,0.160932,0.068313,-0.113192
11.55,0.224868,0.949137,-0.004204,0.150439,0.070728,0.115035,0.160935,0.068314,-0.113191
11.56,0.224846,0.949147,-0.004196,0.150443,0.070726,0.115036,0.160939,0.068316,-0.113191
11.57,0.224828,0.949162,-0.004205,0.150446,0.070724,0.115038,0.160942,0.068318,-0.113191
11.58,0.224813,0.949183,-0.004228,0.150447,0.070721,0.115039,0.160945,0.068319,-0.113192
11.59,0.224797,0.949206,-0.004258,0.150447,0.070717,0.115041,0.160947,0.06832,-0.113192
11.6,0.224777,0.949227,-0.004286,0.150445,0.070714,0.115042,0.160947,0.068319,-0.113193
11.61,0.22475,0.949243,-0.004301,0.150443,0.07071,0.115043,0.160947,0.068319,-0.113194
11.62,0.224716,0.949252,-0.004301,0.15044,0.070708,0.115044,0.160947,0.068318,-0.113195
11.63,0.224677,0.949256,-0.004287,0.150438,0.070705,0.115045,0.160946,0.068318,-0.113195
11.64,0.224637,0.949258,-0.004267,0.150436,0.070702,0.115046,0.160946,0.068318,-0.113194
11.65,0.224597,0.94926,-0.004244,0.150434,0.070699,0.115047,0.160946,0.068319,-0.113192
11.66,0.224558,0.949264,-0.004225,0.150432,0.070694,0.11505,0.160946,0.06832,-0.11319
11.67,0.22452,0.949269,-0.004209,0.15043,0.070689,0.115055,0.160947,0.06832,-0.113189
11.68,0.224483,0.949275,-0.004196,0.150428,0.070684,0.115062,0.160947,0.068321,-0.113189
11.69,0.224446,0.949281,-0.004185,0.150426,0.07068,0.11507,0.160947,0.068321,-0.113191
11.7,0.224409,0.949287,-0.004175,0.150425,0.070676,0.115079,0.160947,0.06832,-0.113194
11.71,0.22437,0.949291,-0.004166,0.150424,0.070673,0.115086,0.160947,0.06832,-0.113198
11.72,0.224333,0.949294,-0.004157,0.150423,0.070671,0.11509,0.160947,0.068319,-0.113201
11.73,0.224296,0.949298,-0.004149,0.150422,0.070669,0.115091,0.160948,0.068318,-0.113203
11.74,0.224262,0.949303,-0.004142,0.150422,0.070666,0.115091,0.16095,0.068317,-0.113203
11.75,0.224229,0.949308,-0.004136,0.150421,0.070663,0.11509,0.16095,0.068317,-0.113202
11.76,0.224198,0.949313,-0.004131,0.150419,0.070661,0.11509,0.160949,0.068317,-0.113201
11.77,0.224167,0.949317,-0.004126,0.150416,0.070659,0.115092,0.160946,0.068317,-0.1132
11.78,0.224136,0.949319,-0.004124,0.150413,0.070659,0.115096,0.160943,0.068316,-0.1132
11.79,0.224105,0.94932,-0.004123,0.15041,0.070661,0.115101,0.16094,0.068316,-0.1132
11.8,0.224073,0.949321,-0.004123,0.150407,0.070663,0.115108,0.160938,0.068314,-0.113199
11.81,0.224041,0.949321,-0.004125,0.150405,0.070666,0.115115,0.160938,0.068312,-0.113198
11.82,0.224009,0.949322,-0.004127,0.150404,0.070669,0.115121,0.160939,0.06831,-0.113196
11.83,0.223976,0.949325,-0.004129,0.150404,0.07067,0.115126,0.160941,0.068308,-0.113194
11.84,0.223942,0.949329,-0.004131,0.150405,0.070671,0.115129,0.160942,0.068306,-0.113192
11.85,0.223908,0.949334,-0.004135,0.150404,0.070671,0.115131,0.160942,0.068305,-0.11319
11.86,0.223873,0.949341,-0.004141,0.150403,0.07067,0.115132,0.160941,0.068305,-0.11319
11.87,0.223838,0.949349,-0.004149,0.150401,0.070669,0.115132,0.16094,0.068306,-0.113191
11.88,0.223803,0.949358,-0.004158,0.150398,0.070669,0.115134,0.160938,0.068308,-0.113193
11.89,0.223769,0.949367,-0.004169,0.150395,0.07067,0.115136,0.160936,0.068309,-0.113196
11.9,0.223736,0.949375,-0.00418,0.150391,0.070672,0.115138,0.160934,0.06831,-0.113199
11.91,0.223703,0.949382,-0.004192,0.150388,0.070674,0.115141,0.160932,0.068309,-0.113201
11.92,0.22367,0.949387,-0.004204,0.150385,0.070677,0.115144,0.16093,0.068307,-0.113202
11.93,0.223639,0.949392,-0.004216,0.150384,0.070678,0.115147,0.160929,0.068304,-0.113202
11.94,0.22361,0.949396,-0.00423,0.150384,0.070678,0.115148,0.160929,0.068302,-0.113203
11.95,0.223581,0.9494,-0.004246,0.150383,0.070676,0.115147,0.16093,0.0683,-0.113203
11.96,0.223554,0.949404,-0.004264,0.150383,0.070674,0.115144,0.160931,0.068299,-0.113204
11.97,0.223526,0.949411,-0.004285,0.150383,0.070672,0.115141,0.160934,0.068298,-0.113206
11.98,0.223499,0.949419,-0.004308,0.150382,0.070672,0.115136,0.160936,0.068296,-0.11321
11.99,0.22347,0.949429,-0.004334,0.150382,0.070674,0.11513,0.160938,0.068294,-0.113213
12,0.223441,0.949439,-0.004362,0.150382,0.070676,0.115124,0.160939,0.068292,-0.113217
12.01,0.223411,0.949449,-0.004391,0.150382,0.070678,0.11512,0.160937,0.06829,-0.113221
12.02,0.22338,0.949459,-0.004421,0.150382,0.07068,0.115116,0.160935,0.068288,-0.113223
12.03,0.22335,0.949467,-0.004451,0.150382,0.070681,0.115113,0.160931,0.068286,-0.113225
12.04,0.22332,0.949475,-0.004479,0.150381,0.070681,0.115111,0.160927,0.068284,-0.113226
12.05,0.22329,0.949481,-0.004506,0.15038,0.07068,0.115109,0.160923,0.068282,-0.113228
12.06,0.22326,0.949487,-0.004532,0.150379,0.07068,0.115107,0.160921,0.06828,-0.11323
12.07,0.223229,0.949493,-0.004558,0.150379,0.070681,0.115105,0.16092,0.068278,-0.113233
12.08,0.2232,0.9495,-0.004584,0.15038,0.070682,0.115101,0.160919,0.068276,-0.113236
12.09,0.223171,0.949507,-0.004611,0.150381,0.070684,0.115095,0.16092,0.068274,-0.113238
12.1,0.223143,0.949516,-0.004639,0.150383,0.070685,0.115089,0.16092,0.068271,-0.113239
12.11,0.223116,0.949526,-0.004669,0.150384,0.070687,0.115081,0.16092,0.068269,-0.11324
12.12,0.223091,0.949538,-0.004699,0.150383,0.070689,0.115074,0.160919,0.068266,-0.113242
12.13,0.223067,0.949552,-0.00473,0.150381,0.070691,0.115068,0.160917,0.068264,-0.113244
12.14,0.223043,0.949567,-0.00476,0.150376,0.070694,0.115063,0.160914,0.068262,-0.113247
12.15,0.223018,0.949584,-0.00479,0.150371,0.070696,0.11506,0.160912,0.06826,-0.113251
12.16,0.222992,0.949601,-0.00482,0.150366,0.070698,0.115057,0.160909,0.068258,-0.113255
12.17,0.222964,0.949619,-0.00485,0.150362,0.070701,0.115056,0.160907,0.068256,-0.11326
12.18,0.222935,0.949637,-0.00488,0.15036,0.070702,0.115054,0.160904,0.068254,-0.113264
12.19,0.222903,0.949653,-0.00491,0.150359,0.070704,0.115053,0.1609,0.068252,-0.113268
12.2,0.22287,0.949667,-0.00494,0.150357,0.070705,0.115051,0.160895,0.06825,-0.113273
12.21,0.222837,0.94968,-0.00497,0.150356,0.070705,0.115049,0.16089,0.068249,-0.113277
12.22,0.222803,0.949691,-0.005,0.150353,0.070705,0.115045,0.160884,0.068246,-0.113281
12.23,0.222768,0.949701,-0.005029,0.15035,0.070706,0.11504,0.160878,0.068244,-0.113284
12.24,0.222733,0.94971,-0.005058,0.150348,0.070706,0.115034,0.160873,0.06824,-0.113286
12.25,0.222697,0.94972,-0.005089,0.150346,0.070708,0.115028,0.160869,0.068237,-0.113287
12.26,0.222661,0.94973,-0.005122,0.150344,0.070709,0.115022,0.160866,0.068233,-0.113288
12.27,0.222624,0.949739,-0.005157,0.150342,0.070711,0.115017,0.160862,0.06823,-0.113288
12.28,0.222587,0.949749,-0.005193,0.150341,0.070713,0.115013,0.16086,0.068227,-0.113288
12.29,0.22255,0.949759,-0.005229,0.15034,0.070715,0.11501,0.160858,0.068226,-0.113289
12.3,0.222513,0.94977,-0.005264,0.150339,0.070716,0.115007,0.160856,0.068226,-0.113291
12.31,0.222475,0.949781,-0.005297,0.150338,0.070718,0.115005,0.160855,0.068226,-0.113294
12.32,0.222437,0.949792,-0.005326,0.150337,0.070719,0.115004,0.160855,0.068226,-0.113297
12.33,0.2224,0.949802,-0.005353,0.150336,0.070719,0.115004,0.160854,0.068226,-0.113302
12.34,0.222364,0.94981,-0.005378,0.150334,0.070719,0.115005,0.160852,0.068223,-0.113306
12.35,0.222331,0.949815,-0.005403,0.150332,0.070718,0.115006,0.160851,0.06822,-0.11331
12.36,0.222302,0.949818,-0.00543,0.15033,0.070717,0.115006,0.16085,0.068215,-0.113313
12.37,0.222275,0.949818,-0.005458,0.150329,0.070716,0.115006,0.160849,0.06821,-0.113314
12.38,0.222249,0.949818,-0.005489,0.150328,0.070717,0.115004,0.16085,0.068205,-0.113313
12.39,0.222224,0.94982,-0.005521,0.150327,0.070718,0.115001,0.160852,0.068201,-0.113311
12.4,0.222198,0.949825,-0.005555,0.150325,0.070722,0.114999,0.160854,0.068198,-0.113309
12.41,0.222171,0.949837,-0.005588,0.150324,0.070726,0.114997,0.160856,0.068197,-0.113307
12.42,0.222141,0.949856,-0.005619,0.150323,0.070731,0.114996,0.160857,0.068196,-0.113307
12.43,0.22211,0.949882,-0.005647,0.150323,0.070736,0.114994,0.160857,0.068194,-0.113311
12.44,0.222079,0.94991,-0.005671,0.150323,0.07074,0.11499,0.160856,0.068192,-0.113318
12.45,0.22205,0.949939,-0.005692,0.150322,0.070745,0.114986,0.160855,0.06819,-0.113329
12.46,0.222023,0.949964,-0.005711,0.15032,0.070749,0.11498,0.160854,0.068187,-0.11334
12.47,0.221999,0.949983,-0.005727,0.150317,0.070752,0.114974,0.160854,0.068184,-0.113351
12.48,0.221978,0.949994,-0.005742,0.150314,0.070756,0.114969,0.160854,0.068181,-0.11336
12.49,0.221959,0.949998,-0.005757,0.150311,0.070759,0.114965,0.160853,0.06818,-0.113366
12.5,0.221942,0.949998,-0.005773,0.15031,0.070762,0.114962,0.160852,0.068178,-0.11337
12.51,0.221927,0.949994,-0.005788,0.15031,0.070764,0.11496,0.16085,0.068177,-0.113372
12.52,0.221915,0.949988,-0.005803,0.150311,0.070766,0.114957,0.160848,0.068176,-0.113373
12.53,0.221907,0.949982,-0.005817,0.150312,0.070768,0.114954,0.160847,0.068174,-0.113374
12.54,0.221904,0.949977,-0.00583,0.150312,0.07077,0.11495,0.160847,0.068172,-0.113376
12.55,0.221905,0.949972,-0.00584,0.150312,0.070772,0.114946,0.160847,0.068171,-0.113378
12.56,0.22191,0.949967,-0.005849,0.150311,0.070774,0.114943,0.160849,0.06817,-0.113381
12.57,0.221919,0.949963,-0.005857,0.15031,0.070776,0.11494,0.160853,0.06817,-0.113383
12.58,0.22193,0.949957,-0.005865,0.15031,0.070778,0.114937,0.160857,0.06817,-0.113386
12.59,0.221943,0.949952,-0.005874,0.150311,0.070779,0.114933,0.160861,0.06817,-0.113388
12.6,0.221957,0.949947,-0.005885,0.150312,0.070781,0.114927,0.160867,0.068169,-0.11339
12.61,0.221971,0.949943,-0.005898,0.150314,0.070782,0.114919,0.160872,0.068166,-0.113393
12.62,0.221985,0.94994,-0.005912,0.150314,0.070784,0.11491,0.160877,0.068164,-0.113397
12.63,0.221998,0.949939,-0.005928,0.150314,0.070785,0.114901,0.160882,0.068161,-0.113401
12.64,0.222009,0.94994,-0.005944,0.150313,0.070787,0.114894,0.160885,0.06816,-0.113404
12.65,0.222019,0.949941,-0.00596,0.150312,0.070789,0.11489,0.160886,0.068159,-0.113406
12.66,0.222027,0.949941,-0.005976,0.15031,0.070791,0.114889,0.160886,0.06816,-0.113406
12.67,0.222034,0.94994,-0.005991,0.150308,0.070793,0.114891,0.160885,0.068162,-0.113406
12.68,0.222041,0.949936,-0.006005,0.150306,0.070795,0.114895,0.160884,0.068164,-0.113405
12.69,0.22205,0.949929,-0.006016,0.150303,0.070797,0.1149,0.160883,0.068165,-0.113404
12.7,0.22206,0.949922,-0.006026,0.150301,0.070799,0.114905,0.160882,0.068166,-0.113404
12.71,0.222072,0.949914,-0.006034,0.150298,0.0708,0.114908,0.160881,0.068165,-0.113406
12.72,0.222085,0.949907,-0.006041,0.150297,0.0708,0.11491,0.160881,0.068164,-0.113408
12.73,0.222099,0.949902,-0.006047,0.150297,0.0708,0.11491,0.16088,0.068162,-0.113411
12.74,0.222114,0.949898,-0.006053,0.150299,0.070799,0.114909,0.160878,0.068161,-0.113413
12.75,0.222131,0.949896,-0.006057,0.150302,0.070799,0.114907,0.160876,0.06816,-0.113414
12.76,0.222149,0.949896,-0.006062,0.150306,0.070801,0.114904,0.160874,0.06816,-0.113413
12.77,0.222169,0.949897,-0.006064,0.15031,0.070803,0.114901,0.160874,0.068162,-0.113412
12.78,0.222189,0.949899,-0.006065,0.150314,0.070808,0.1149,0.160874,0.068164,-0.11341
12.79,0.22221,0.949903,-0.006065,0.150318,0.070812,0.114898,0.160876,0.068166,-0.113407
12.8,0.222231,0.949908,-0.006064,0.150321,0.070817,0.114897,0.160878,0.068168,-0.113403
12.81,0.222251,0.949913,-0.006062,0.150323,0.070821,0.114895,0.160879,0.068169,-0.1134
12.82,0.22227,0.949917,-0.00606,0.150323,0.070822,0.114893,0.16088,0.06817,-0.113396
12.83,0.222288,0.949921,-0.00606,0.150322,0.070823,0.114889,0.160879,0.06817,-0.113393
12.84,0.222305,0.949922,-0.00606,0.150321,0.070822,0.114884,0.160878,0.06817,-0.113391
12.85,0.22232,0.94992,-0.00606,0.15032,0.070822,0.114878,0.160877,0.06817,-0.11339
12.86,0.222335,0.949916,-0.006059,0.15032,0.070823,0.114873,0.160876,0.06817,-0.113389
12.87,0.222349,0.94991,-0.006057,0.150323,0.070824,0.114869,0.160875,0.06817,-0.113389
12.88,0.222364,0.949904,-0.006053,0.150327,0.070825,0.114867,0.160875,0.06817,-0.11339
12.89,0.22238,0.949897,-0.006049,0.150332,0.070825,0.114867,0.160876,0.06817,-0.113391
12.9,0.222399,0.949892,-0.006043,0.150337,0.070824,0.114868,0.160876,0.068169,-0.113392
12.91,0.222419,0.949888,-0.006037,0.150343,0.070822,0.114868,0.160877,0.068168,-0.113393
12.92,0.222442,0.949886,-0.00603,0.150347,0.070819,0.114867,0.160877,0.068166,-0.113394
12.93,0.222467,0.949884,-0.006024,0.15035,0.070818,0.114866,0.160877,0.068164,-0.113395
12.94,0.222493,0.949882,-0.006017,0.150352,0.070817,0.114864,0.160876,0.068162,-0.113395
12.95,0.22252,0.949879,-0.006009,0.150353,0.070817,0.114863,0.160875,0.068161,-0.113395
12.96,0.222546,0.949876,-0.006001,0.150353,0.070818,0.114863,0.160872,0.06816,-0.113394
12.97,0.222572,0.949873,-0.005991,0.150352,0.070819,0.114865,0.16087,0.06816,-0.113392
12.98,0.222599,0.949871,-0.005981,0.150351,0.07082,0.114867,0.160869,0.06816,-0.113391
12.99,0.222624,0.94987,-0.005969,0.150351,0.070821,0.11487,0.160869,0.06816,-0.113389
13,0.22265,0.94987,-0.005957,0.15035,0.070821,0.114872,0.160869,0.06816,-0.113388
13.01,0.222676,0.94987,-0.005943,0.15035,0.07082,0.114874,0.16087,0.06816,-0.113387
13.02,0.222701,0.94987,-0.00593,0.150349,0.07082,0.114875,0.16087,0.06816,-0.113387
13.03,0.222727,0.949868,-0.005916,0.150349,0.070819,0.114876,0.160869,0.06816,-0.113387
13.04,0.222753,0.949866,-0.005904,0.150347,0.070819,0.114877,0.160867,0.06816,-0.113389
13.05,0.222781,0.949863,-0.005891,0.150345,0.070819,0.114879,0.160864,0.06816,-0.113391
13.06,0.22281,0.949862,-0.00588,0.150344,0.07082,0.114881,0.160862,0.06816,-0.113394
13.07,0.22284,0.949862,-0.005869,0.150342,0.070822,0.114884,0.160859,0.06816,-0.113396
13.08,0.22287,0.949864,-0.005858,0.150341,0.070824,0.114886,0.160857,0.06816,-0.113398
13.09,0.222899,0.949865,-0.005847,0.150341,0.070825,0.114888,0.160855,0.06816,-0.1134
13.1,0.222926,0.949865,-0.005837,0.150341,0.070826,0.114889,0.160853,0.068159,-0.113401
13.11,0.222953,0.949863,-0.005828,0.150341,0.070827,0.114889,0.160852,0.068159,-0.113402
13.12,0.222979,0.949859,-0.00582,0.150341,0.070827,0.11489,0.160852,0.068158,-0.113403
13.13,0.223004,0.949854,-0.005813,0.150339,0.070827,0.114892,0.160852,0.068157,-0.113406
13.14,0.223031,0.949848,-0.005807,0.150336,0.070827,0.114894,0.160853,0.068157,-0.113408
13.15,0.223058,0.949843,-0.0058,0.150332,0.070828,0.114896,0.160855,0.068158,-0.113411
13.16,0.223085,0.949838,-0.005792,0.150328,0.07083,0.114899,0.160855,0.06816,-0.113414
13.17,0.223113,0.949832,-0.005783,0.150324,0.070831,0.1149,0.160855,0.068162,-0.113416
13.18,0.223142,0.949826,-0.005773,0.150321,0.070833,0.1149,0.160854,0.068164,-0.113418
13.19,0.22317,0.949819,-0.005763,0.150319,0.070833,0.1149,0.160853,0.068164,-0.113419
13.2,0.223199,0.949811,-0.005754,0.150319,0.070834,0.1149,0.160852,0.068165,-0.113418
13.21,0.223229,0.949804,-0.005746,0.150321,0.070835,0.1149,0.160851,0.068165,-0.113417
13.22,0.223259,0.949797,-0.00574,0.150323,0.070836,0.114903,0.160849,0.068165,-0.113415
13.23,0.223291,0.949792,-0.005733,0.150326,0.070837,0.114907,0.160848,0.068167,-0.113412
13.24,0.223323,0.949789,-0.005726,0.150329,0.070839,0.114912,0.160847,0.068168,-0.113408
13.25,0.223356,0.949786,-0.005718,0.150332,0.070841,0.114918,0.160845,0.06817,-0.113405
13.26,0.22339,0.949784,-0.00571,0.150333,0.070842,0.114923,0.160843,0.068172,-0.113403
13.27,0.223424,0.949781,-0.005702,0.150335,0.070843,0.114927,0.160842,0.068174,-0.113402
13.28,0.223458,0.949778,-0.005694,0.150336,0.070843,0.114929,0.160841,0.068175,-0.113401
13.29,0.223489,0.949773,-0.005687,0.150337,0.070842,0.11493,0.160842,0.068176,-0.113402
13.3,0.223519,0.949767,-0.005681,0.15034,0.070842,0.114931,0.160844,0.068177,-0.113403
13.31,0.223547,0.949759,-0.005675,0.150343,0.070843,0.114931,0.160847,0.068177,-0.113405
13.32,0.223573,0.94975,-0.00567,0.150346,0.070845,0.114931,0.160849,0.068179,-0.113406
13.33,0.223599,0.949741,-0.005664,0.150348,0.070847,0.114931,0.160851,0.06818,-0.113407
13.34,0.223625,0.949734,-0.005659,0.150349,0.07085,0.11493,0.160851,0.06818,-0.113406
13.35,0.22365,0.949727,-0.005653,0.150349,0.070854,0.114927,0.160849,0.068181,-0.113404
13.36,0.223675,0.949722,-0.005646,0.150348,0.070857,0.114922,0.160846,0.068182,-0.113401
13.37,0.223699,0.949717,-0.005639,0.150347,0.070859,0.114916,0.160843,0.068183,-0.113398
13.38,0.223721,0.949712,-0.005631,0.150346,0.07086,0.114911,0.160841,0.068184,-0.113395
13.39,0.223741,0.949706,-0.005621,0.150346,0.070861,0.114907,0.160842,0.068185,-0.113393
13.4,0.223758,0.9497,-0.005611,0.150346,0.070861,0.114906,0.160843,0.068187,-0.113392
13.41,0.223775,0.949695,-0.005599,0.150347,0.07086,0.114907,0.160846,0.068188,-0.113391
13.42,0.22379,0.94969,-0.005587,0.150349,0.07086,0.11491,0.160848,0.068189,-0.113392
13.43,0.223805,0.949687,-0.005574,0.150351,0.07086,0.114914,0.160849,0.06819,-0.113393
13.44,0.223819,0.949685,-0.005561,0.150353,0.070861,0.114919,0.160849,0.068191,-0.113393
13.45,0.223832,0.949684,-0.005548,0.150356,0.070862,0.114923,0.160848,0.068193,-0.113392
13.46,0.223845,0.949682,-0.005536,0.150358,0.070864,0.114926,0.160848,0.068194,-0.11339
13.47,0.223858,0.94968,-0.005524,0.150361,0.070864,0.114927,0.160848,0.068196,-0.113387
13.48,0.223869,0.949677,-0.005512,0.150363,0.070864,0.114926,0.160848,0.068198,-0.113385
13.49,0.223879,0.949673,-0.0055,0.150365,0.070863,0.114924,0.160847,0.068199,-0.113382
13.5,0.223888,0.949668,-0.005488,0.150366,0.07086,0.114921,0.160846,0.0682,-0.11338
13.51,0.223894,0.949662,-0.005476,0.150366,0.070857,0.114921,0.160845,0.0682,-0.113377
13.52,0.223898,0.949656,-0.005464,0.150366,0.070854,0.114921,0.160843,0.0682,-0.113375
13.53,0.223901,0.94965,-0.005452,0.150364,0.070852,0.114923,0.160841,0.0682,-0.113373
13.54,0.223905,0.949644,-0.005441,0.150364,0.07085,0.114926,0.16084,0.068201,-0.113372
13.55,0.223908,0.949639,-0.005429,0.150364,0.070848,0.114927,0.16084,0.068203,-0.113371
13.56,0.223912,0.949636,-0.005418,0.150365,0.070845,0.114928,0.160841,0.068206,-0.11337
13.57,0.223915,0.949633,-0.005406,0.150367,0.070843,0.114928,0.160841,0.068209,-0.113369
13.58,0.223918,0.949632,-0.005394,0.150369,0.070842,0.114928,0.160842,0.068212,-0.113367
13.59,0.223921,0.94963,-0.005382,0.150371,0.070841,0.11493,0.160843,0.068214,-0.113363
13.6,0.223922,0.949629,-0.005371,0.150373,0.07084,0.114932,0.160843,0.068215,-0.113357
13.61,0.223925,0.949626,-0.00536,0.150373,0.07084,0.114935,0.160843,0.068216,-0.11335
13.62,0.223928,0.949623,-0.005349,0.150373,0.07084,0.114938,0.160844,0.068217,-0.113344
13.63,0.223933,0.949619,-0.005337,0.150371,0.070838,0.11494,0.160845,0.068218,-0.113339
