Time[s]	GRF[N]
8.068888888888889	-0.0
8.071111111111112	-0.0
8.073333333333332	-0.0
8.075555555555555	-0.0
8.077777777777778	-0.0
8.08	-0.0
8.082222222222223	-0.0
8.084444444444443	-0.0
8.086666666666666	-0.0
8.088888888888889	-0.0
8.091111111111111	-0.0
8.093333333333334	-0.0
8.095555555555555	-0.0
8.097777777777777	-0.0
8.1	-0.0
8.102222222222222	-0.0
8.104444444444445	-0.0
8.106666666666666	-0.0
8.108888888888888	-0.0
8.11111111111111	-0.0
8.113333333333333	-0.0
8.115555555555556	-0.0
8.117777777777777	-0.0
8.12	-0.0
8.122222222222222	-0.0
8.124444444444444	-0.0
8.126666666666667	-0.0
8.128888888888888	-0.0
8.13111111111111	-0.0
8.133333333333333	-0.0
8.135555555555555	-0.0
8.137777777777778	-0.0
8.139999999999999	-0.0
8.142222222222221	-0.0
8.144444444444444	-0.0
8.146666666666667	-0.0
8.148888888888889	-0.0
8.151111111111112	-0.0
8.153333333333332	-0.0
8.155555555555555	-0.0
8.157777777777778	-0.0
8.16	-0.0
8.162222222222223	-0.0
8.164444444444444	-0.0
8.166666666666666	-0.0
8.168888888888889	-0.0
8.171111111111111	-0.0
8.173333333333334	-0.0
8.175555555555555	-0.0
8.177777777777777	-0.0
8.18	-0.0
8.182222222222222	-0.0
8.184444444444445	-0.0
8.186666666666666	-0.0
8.188888888888888	-0.0
8.19111111111111	-0.0
8.193333333333333	-0.0
8.195555555555556	-0.0
8.197777777777777	-0.0
8.2	-0.0
8.202222222222222	-0.0
8.204444444444444	-0.0
8.206666666666667	-0.0
8.208888888888888	-0.0
8.21111111111111	-0.0
8.213333333333333	-0.0
8.215555555555556	-0.0
8.217777777777778	-0.0
8.219999999999999	-0.0
8.222222222222221	-0.0
8.224444444444444	-0.0
8.226666666666667	-0.0
8.22888888888889	-0.0
8.23111111111111	-0.0
8.233333333333333	-0.0
8.235555555555555	-0.0
8.237777777777778	-0.0
8.24	-0.0
8.242222222222221	-0.0
8.244444444444444	-0.0
8.246666666666666	-0.0
8.248888888888889	-0.0
8.251111111111111	-0.0
8.253333333333334	-0.0
8.255555555555555	-0.0
8.257777777777777	-0.0
8.26	-0.0
8.262222222222222	-0.0
8.264444444444445	-0.0
8.266666666666666	-0.0
8.268888888888888	-0.0
8.27111111111111	-0.0
8.273333333333333	-0.0
8.275555555555556	-0.0
8.277777777777777	-0.0
8.28	-0.0
8.282222222222222	-0.0
8.284444444444444	-0.0
8.286666666666667	-0.0
8.288888888888888	-0.0
8.29111111111111	-0.0
8.293333333333333	-0.0
8.295555555555556	-0.0
8.297777777777778	-0.0
8.299999999999999	-0.0
8.302222222222222	-0.0
